,Site,Cert,Link
3467,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/12/ijcai13-grading.pdf
3468,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/security/business/threat-protection/microsoft-defender-vulnerability-management
3469,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/security/blog/secure-score/
3470,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/security/blog/2020/01/23/azure-security-benchmark-90-security-compliance-best-practices-azure-workloads/
3471,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/security/blog/compliance/page/3/
3472,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/research/publication/a-bayesian-framework-to-account-for-complex-non-genetic-factors-in-gene-expression-levels-greatly-increases-power-in-eqtl-studies/
3473,https://www.microsoft.com/,CIS,https://www.microsoft.com/en-us/security/blog/2022/05/11/center-for-threat-informed-defense-microsoft-and-industry-partners-streamline-mitre-attck-matrix-evaluation-for-defenders/
3474,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-us/download/details.aspx?id=102536
3475,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-us/security/blog/2021/08/30/prepare-for-cmmc-compliance-with-microsoft/
3476,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-us/download/details.aspx?id=103401
3477,https://www.microsoft.com/,CMMC,https://www.microsoft.com/cms/api/am/binary/RE54xON
3478,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-us/federal/cmmc.aspx
3479,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-us/federal/segments-defense.aspx
3480,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-us/us-partner-blog/author/marionrousseau/
3481,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-vi/store/most-popular/apps/pc?category=Government+%26+politics
3482,https://www.microsoft.com/,CMMC,https://www.microsoft.com/th-th/p/cyberprotex-cmmc-compliance-manager/9pcxj1qq50sk
3483,https://www.microsoft.com/,CMMC,https://www.microsoft.com/en-na/store/most-popular/apps/pc?category=government%20%26%20politics
3484,https://www.google.com/,CDP,https://www.google.com/maps/d/edit?mid=1E2KjqoPiAdNsMAA3GWF1MIvBK1s&ie=UTF8&source=embed&oe=UTF8&msa=0
3485,https://www.google.com/,CDP,https://www.google.com/patents/EP0113944A1
3486,https://www.google.com/,CDP,https://www.google.com/mymaps/viewer?mid=z_JjEB9ZJ4kg.kZrCLJyQwaPM&hl=en
3487,https://www.google.com/,CDP,https://www.google.com/mymaps/viewer?mid=1aWbV0tpayNNxzkILRZJ_HVWrCc4&hl=en
3488,https://www.google.com/,CDP,https://www.google.com/travel/entity/key/ChcIlufPztCBtc8gGgsvZy8xdGYzNzQ5YhAE
3489,https://www.google.com/,CDP,https://www.google.com/about/our-commitments/reports/
3490,https://www.google.com/,CDP,https://www.google.com/maps/d/viewer?id=1-6GoBpi8L4LUanmhIgMz3DoEHsc
3491,https://www.google.com/,CDP,https://www.google.com/finance/quote/EZEN3:INDEXEURO?hl=sw
3492,https://www.google.com/,CDP,https://www.google.com/patents/US8959059
3493,https://www.google.com/,CDP,https://www.google.com/green/pdf/cdp-verification-letter-google-cy2015.pdf
3494,https://www.google.com/,CIS,https://www.google.com/mymaps/viewer?mid=1lc015jz7D5XEV6_pKA5Bu0kw244&hl=en_US
3495,https://www.google.com/,CIS,https://www.google.com/mymaps/viewer?mid=1_M1feA63hO-6cuRbPzI5wanb5pM&hl=en_US
3496,https://www.google.com/,CIS,https://www.google.com/maps/d/edit?mid=1eS3fp97y4YVe6O2T1FQ-33iAjyQ&ie=UTF8&t=m&oe=UTF8&msa=0
3497,https://www.google.com/,CIS,https://www.google.com/mymaps/viewer?mid=1OukELOOQcjYEky3tPYE9pQXXoJ8&hl=en_US
3498,https://www.google.com/,CIS,https://www.google.com/mymaps/viewer?mid=1Sft7HDLWYnxI75rpzFX3Ua5DIRA2uJ7z&hl=en_US
3499,https://www.google.com/,CIS,https://www.google.com/finance/quote/CIS:ETR
3500,https://www.google.com/,CIS,https://www.google.com/mymaps/viewer?mid=15pFbBzN3ZapcWqLUrCrF1YFoc88&hl=en_US
3501,https://www.google.com/,CIS,https://www.google.com/mymaps/viewer?mid=1KwWE0ebVK0abf9pVy28HURCNJnE&hl=en_US
3502,https://www.google.com/,CIS,https://www.google.com/patents/US20100099826
3503,https://www.google.com/,CIS,https://www.google.com/patents/US9755154
3504,https://www.google.com/,CMMC,https://www.google.com/finance/quote/CMMC:TSE
3505,https://www.google.com/,CMMC,https://www.google.com/mymaps/viewer?mid=13wdYkh0P9W97wspmyU-ah-rOQu8&hl=en_US
3506,https://www.google.com/,CMMC,https://www.google.com/finance/quote/MARI:TSE
3507,https://www.google.com/,CMMC,https://www.google.com/finance/quote/ASCU:TSE
3508,https://www.google.com/,CMMC,https://www.google.com/finance/quote/GMTN:TSE
3509,https://www.google.com/,CMMC,https://www.google.com/finance/quote/MCU:CVE
3510,https://www.google.com/,CMMC,https://www.google.com/finance/quote/GBAR:TSE
3511,https://www.google.com/,CMMC,https://www.google.com/maps/d/embed?mid=1e0uaeeqf181YzuoR1XD6FNSfLUtsvQdt&hl=en
3512,https://www.google.com/,CMMC,https://www.google.com/finance/quote/ORA:TSE
3513,https://www.google.com/,CMMC,https://www.google.com/finance/quote/LUN:TSE
3514,https://www.amazon.com/,CDP,https://www.amazon.com/Casio-88-Key-Digital-Pianos-Home-CDP-S160BK/dp/B09S6R9R57
3515,https://www.amazon.com/,CDP,https://www.amazon.com/Casio-88-Key-Digital-Pianos-Home-CDP-S360/dp/B09S3XB13K
3516,https://www.amazon.com/,CDP,https://www.amazon.com/Nutricost-Choline-Citicoline-Veggie-Capsules/dp/B07HPBP37P
3517,https://www.amazon.com/,CDP,https://www.amazon.com/Choline-Citicoline-Supplement-Pharmaceutical-Capsules/dp/B01A3BED8U
3518,https://www.amazon.com/,CDP,https://www.amazon.com/Carlyle-Citicoline-CDP-Choline-Capsules/dp/B07BCLW6BC
3519,https://www.amazon.com/,CDP,https://www.amazon.com/CDP-CX355-CX333ES-Changer-Loading-Carousel/dp/B07B6B5V34
3520,https://www.amazon.com/,CDP,https://www.amazon.com/CDP-CX450-CDP-CX455-CDP-CX691-Changer-Loading/dp/B07B291586
3521,https://www.amazon.com/,CDP,https://www.amazon.com/CDP-CE245-CDP-CE275-CDP-CE345-CDP-CE375-CDP-CE545/dp/B08KWCN41C
3522,https://www.amazon.com/,CDP,https://www.amazon.com/Sony-CDP-CE335-Changer-Discontinued-Manufacturer/dp/B00001ZUGV
3523,https://www.amazon.com/,CDP,https://www.amazon.com/Sony-CDP-CE500-5-Disc-Changer-Black/dp/B004NQU4YY
3524,https://www.amazon.com/,CIS,https://www.amazon.com/CIS-Composition-Communication-University-Kentucky/dp/1319100651
3525,https://www.amazon.com/,CIS,https://www.amazon.com/GLENTRONICS-CIS-33V-Submersible-Effluent-Vertical/dp/B079VTWNVZ
3526,https://www.amazon.com/,CIS,https://www.amazon.com/Tool-Aid-33865-K-Jetronic-Injection/dp/B0002SR5NU
3527,https://www.amazon.com/,CIS,https://www.amazon.com/Toys-Games-CIS-Associates/s?rh=n%3A165793011%2Cp_4%3ACIS-Associates
3528,https://www.amazon.com/,CIS,https://www.amazon.com/Cis-Dideen-When-Plumes-Rise/dp/077480811X
3529,https://www.amazon.com/,CIS,https://www.amazon.com/Escort-Entourage-CIS-Kit-0016-Vehicle/product-reviews/B002GHBXCY
3530,https://www.amazon.com/,CIS,https://www.amazon.com/review/RKJQB2NQ2MXTI/ref=cm_cr_srp_d_rdp_perm?ASIN=022641325X
3531,https://www.amazon.com/,CIS,https://www.amazon.com/Written-Body-Expansiveness-Indigenous-Masculinities/dp/1517906040
3532,https://www.amazon.com/,CIS,https://www.amazon.com/cis-ink/s?k=cis+ink
3533,https://www.amazon.com/,CIS,https://www.amazon.com/Books-CIS-Handbook/s?rh=n%3A283155%2Cp_28%3AThe+CIS+Handbook
3534,https://www.amazon.com/,CMMC,https://www.amazon.com/Cybersecurity-Maturity-Certification-Assessment-Handbook/dp/B0B19MKRRT
3535,https://www.amazon.com/,CMMC,https://www.amazon.com/Cybersecurity-Maturity-Model-Certification-CMMC/dp/1650526156
3536,https://www.amazon.com/,CMMC,https://www.amazon.com/Cybersecurity-Maturity-Model-Certification-CMMC/dp/1676935630
3537,https://www.amazon.com/,CMMC,https://www.amazon.com/CMMC-2-0-Federal-Contractors-Organizations/dp/B0BD7PMKNG
3538,https://www.amazon.com/,CMMC,https://www.amazon.com/Ultimate-Guide-CMMC-Government-Contracts/dp/B086Y5KF4V
3539,https://www.amazon.com/,CMMC,https://www.amazon.com/NIST-800-171a-CMMC-Self-Assessment-Guide/dp/B0B2V3W3M7
3540,https://www.amazon.com/,CMMC,https://www.amazon.com/CMMC-Scooter-Handbrake-Quick-Release-Folding/dp/B0893XYHVY
3541,https://www.amazon.com/,CMMC,https://www.amazon.com/CMMC-1ft-20ft-Handrails-Complete-Railings/dp/B0852CZVKJ
3542,https://www.amazon.com/,CMMC,https://www.amazon.com/CMMC-Handrails-Professional-Barrier-Free-Staircase/dp/B0852CWXY5
3543,https://www.amazon.com/,CMMC,https://www.amazon.com/NIST800-171-Compliance-Checklist-Implementation-Guide/dp/B095557CSC
3544,https://www.ted.com/,CDP,https://www.ted.com/speakers/paul_dickinson
3545,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions
3546,https://www.ted.com/,CDP,https://www.ted.com/podcasts/outrage-optimism
3547,https://www.ted.com/,CDP,https://www.ted.com/talks/esther_an_change_is_not_a_choice
3548,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions?language=es
3549,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions?language=fr
3550,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions?language=pt
3551,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions?language=zh-tw
3552,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions?language=ar
3553,https://www.ted.com/,CDP,https://www.ted.com/talks/charlotte_degot_a_more_accurate_way_to_calculate_emissions?language=ko
3554,https://www.ted.com/,CIS,https://www.ted.com/tedx/events/35889
3555,https://www.ted.com/,CIS,https://www.ted.com/tedx/events/21567
3556,https://www.ted.com/,CIS,https://www.ted.com/talks/maite_schneider_6_dicas_de_uma_trans_para_uma_sociedade_cis_hetero_normativa
3557,https://www.ted.com/,CIS,https://www.ted.com/tedx/events/31624
3558,https://www.ted.com/,CIS,https://www.ted.com/talks/adam_harry_changing_the_cis_term_being_a_transman
3559,https://www.ted.com/,CIS,https://www.ted.com/tedx/events/45781
3560,https://www.ted.com/,CIS,https://www.ted.com/search?page=220&per_page=12&q=cis.
3561,https://www.ted.com/,CIS,https://www.ted.com/tedx/events/51916
3562,https://www.ted.com/,CIS,https://www.ted.com/playlists/333/talks_for_the_hopeless_romanti
3563,https://www.ted.com/,CIS,https://www.ted.com/tedx/events/31900
3564,https://www.linkedin.com/,CDP,https://www.linkedin.com/company/cdp-worldwide
3565,https://www.linkedin.com/,CDP,https://www.linkedin.com/in/simonfischweicher
3566,https://www.linkedin.com/,CDP,https://www.linkedin.com/company/cdpcommunity
3567,https://www.linkedin.com/,CDP,https://www.linkedin.com/company/cdp-inc
3568,https://www.linkedin.com/,CDP,https://www.linkedin.com/company/securecdp
3569,https://www.linkedin.com/,CDP,https://www.linkedin.com/in/georgemhodgesustainability
3570,https://www.linkedin.com/,CDP,https://www.linkedin.com/company/customer-data-platform-institute
3571,https://www.linkedin.com/,CDP,https://www.linkedin.com/pulse/cdp-vs-cdi-dmp-welcome-messiest-martech-category-ever-brian-ivanovick
3572,https://www.linkedin.com/,CDP,https://www.linkedin.com/in/david-raab-22146b
3573,https://www.linkedin.com/,CDP,https://www.linkedin.com/in/julia-silberman
3574,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/cis-secure
3575,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/cis-group-llc
3576,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/cisabroad
3577,https://www.linkedin.com/,CIS,https://www.linkedin.com/in/martin-cis-4a97ab
3578,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/cis-group_3
3579,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/cistechnology
3580,https://www.linkedin.com/,CIS,https://www.linkedin.com/pulse/cis-controls-vs-essential-eight-boris-bock
3581,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/communities-in-schools-of-chicago
3582,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/alamo-claims-inc
3583,https://www.linkedin.com/,CIS,https://www.linkedin.com/company/cis-international-llc
3584,https://www.linkedin.com/,CMMC,https://www.linkedin.com/company/cmmc-ab
3585,https://www.linkedin.com/,CMMC,https://www.linkedin.com/pulse/what-cmmc-registered-provider-organization-rpo-why-one-schoenberg
3586,https://www.linkedin.com/,CMMC,https://www.linkedin.com/company/cmmc-coe
3587,https://www.linkedin.com/,CMMC,https://www.linkedin.com/pulse/enclave-approach-cmmc-ben-gerenstein
3588,https://www.linkedin.com/,CMMC,https://www.linkedin.com/in/buddy-dees-4b461391
3589,https://www.linkedin.com/,CMMC,https://www.linkedin.com/pulse/cmmc-opinion-scoping-security-protection-assets-spa-jeff-baldwin
3590,https://www.linkedin.com/,CMMC,https://www.linkedin.com/pulse/itar-cmmc-compliance-combined-use-case-matt-henson?trk=read_related_article-card_title
3591,https://www.linkedin.com/,CMMC,https://www.linkedin.com/pulse/cmmc-reciprocity-vs-inheritance-tom-cornelius
3592,https://www.linkedin.com/,CMMC,https://www.linkedin.com/jobs/cmmc-jobs
3593,https://www.linkedin.com/,CMMC,https://www.linkedin.com/pulse/should-endpoint-accesses-vdi-scope-cmmcl-jeff
3594,https://www.forbes.com/,CDP,https://www.forbes.com/sites/feliciajackson/2022/01/19/as-finks-ceo-letter-calls-for-tcfd-disclosure-cdp-enables-investor-pressure-for-corporate-transparency/
3595,https://www.forbes.com/,CDP,https://www.forbes.com/sites/danielnewman/2021/05/24/why-you-need-a-customer-data-platform-for-first-party-data/
3596,https://www.forbes.com/,CDP,https://www.forbes.com/sites/forbescommunicationscouncil/2021/04/16/whats-next-for-the-customer-data-platform-cdp-in-2021/
3597,https://www.forbes.com/,CDP,https://www.forbes.com/sites/sap/2021/04/14/what-is-a-cdp-definition-benefits-and-e-commerce-value-execs-must-know/
3598,https://www.forbes.com/,CDP,https://www.forbes.com/sites/forbesbusinesscouncil/2022/03/23/why-do-companies-need-climate-transition-plans/
3599,https://www.forbes.com/,CDP,https://www.forbes.com/sites/feliciajackson/2022/02/10/cdp-warns-supply-chain-action-lags-despite-55-trillion-in-purchasing-power-aligned-with-climate-goals/
3600,https://www.forbes.com/,CDP,https://www.forbes.com/sites/patrickmoorhead/2022/08/29/clouderas-new-cdp-one-removing-obstacles-to-adopt-industrial-grade-analytics-and-ml/
3601,https://www.forbes.com/,CDP,https://www.forbes.com/sites/frankvangansbeke/2021/09/24/cdp-environmental-disclosure-platform-probing-the-e-in-esg/
3602,https://www.forbes.com/,CDP,https://www.forbes.com/sites/danielnewman/2020/06/29/what-it-leaders-need-to-know-about-cdp-adoption/
3603,https://www.forbes.com/,CDP,https://www.forbes.com/sites/forbescommunicationscouncil/2018/05/16/make-the-most-of-your-customer-data-with-cdp/
3604,https://www.forbes.com/,CIS,https://www.forbes.com/sites/dawnstaceyennis/2020/08/08/william-shatner-tangles-with-trans-twitter-over-the-word-cisgender/
3605,https://www.forbes.com/,CIS,https://www.forbes.com/sites/roberthart/2021/09/02/transgender-people-twice-as-likely-to-die-as-cisgender-people-study-finds/
3606,https://www.forbes.com/,CIS,https://www.forbes.com/sites/dawnstaceyennis/2019/08/31/why-i-wont-pretend-to-support-a-film-by-a-trans-man-about-a-man-who-pretends-to-be-trans/
3607,https://www.forbes.com/,CIS,https://www.forbes.com/sites/jamesconca/2018/03/06/will-we-actually-get-a-place-to-store-our-nuclear-waste/
3608,https://www.forbes.com/,CIS,https://www.forbes.com/sites/cargill/2016/02/22/a-greener-future-for-manufacturing/
3609,https://www.forbes.com/,CIS,https://www.forbes.com/sites/roberthart/2022/11/17/monkeypox-in-women-frequently-misdiagnosed-as-sexually-transmitted-infections-study-finds/
3610,https://www.forbes.com/,CIS,https://www.forbes.com/sites/lelalondon/2018/12/12/everything-rupauls-drag-race-uk-isnt-doing-for-trans-non-binary-queens/
3611,https://www.forbes.com/,CIS,https://www.forbes.com/sites/teresahopke/2022/03/30/white-men-are-feeling-left-out-of-dei-diversity-equity--inclusion-why-should-we-care-and-what-should-we-do/
3612,https://www.forbes.com/,CIS,https://www.forbes.com/sites/gradsoflife/2017/04/07/atts-diverse-mentoring-relationships-accelerate-employee-engagement/
3613,https://www.forbes.com/,CIS,https://www.forbes.com/sites/alicebroster/2020/12/04/the-new-sex-education-series-tackling-the-pleasure-gap/
3614,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/sap/2021/09/03/how-will-cybersecurity-maturity-model-certification-cmmc-impact-your-business/
3615,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbestechcouncil/2020/06/01/analyzing-maturity-level-2-of-cmmc-so-whats-next/
3616,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/frankkendall/2020/04/29/cyber-security-maturity-model-certificationan-idea-whose-time-has-not-come-and-never-may/
3617,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/dereknewton/2021/11/04/the-big-unexpected-cybersecurity-threat-coming-for-our-colleges/
3618,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/gordonbitko/2020/09/14/new-us-government-rules-mean-re-thinking-supply-chain-risk-for-public-and-private-sector-decision-makers/
3619,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbesbusinesscouncil/2021/10/08/compliance-score-alone-wont-keep-your-company-safe-from-data-breaches/
3620,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/emilsayegh/2022/05/05/cybersecurity-maturity-models-can-be-immature/
3621,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbestechcouncil/people/adamschappell/
3622,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/forbestechcouncil/2020/06/16/ensuring-the-trust-of-mobile-devices-and-applications-through-containerization/
3623,https://www.forbes.com/,CMMC,https://www.forbes.com/sites/moorinsights/2020/04/23/covid-19-the-monster-that-made-security-the-priority/
3624,https://www.unilever.com/,CDP,https://www.unilever.com/files/8193006e-895a-4e90-9ef2-abb0baba615d/unilever-cdp-forests-response.pdf
3625,https://www.unilever.com/,CDP,https://www.unilever.com/files/d075fa00-5b54-4b00-9642-954662c9d070/unilever-cdp-climate-response.pdf
3626,https://www.unilever.com/,CDP,https://www.unilever.com/files/af7269fd-69cc-4a1c-9697-d13a4b61dbe5/unilever-cdp-water-security-response-2021.pdf
3627,https://www.unilever.com/,CDP,https://www.unilever.com/Images/unilever-cdp-water-response-2020_tcm244-558531_en.pdf
3628,https://www.unilever.com/,CDP,https://www.unilever.com/Images/unilever-cdp-forests-response-2020_tcm244-558530_en.pdf
3629,https://www.unilever.com/,CDP,https://www.unilever.com/news/news-search/2020/cdp-gives-unilever-triple-a-for-sustainability-leadership/
3630,https://www.unilever.com/,CDP,https://www.unilever.com/Images/unilever-cdp-climate-2020_tcm244-558529_en.pdf
3631,https://www.unilever.com/,CDP,https://www.unilever.com/news/news-search/2015/unilever-ranked-an-a-list-company-on-climate/
3632,https://www.unilever.com/,CDP,https://www.unilever.com/files/3ec447d8-6e68-4b94-8da0-016dc91507ad/cdp-climate-2022.pdf
3633,https://www.unilever.com/,CDP,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-ratings-and-rankings/
3634,https://www.unilever.com/,CIS,https://www.unilever.com/files/92ui5egz/production/e88900bdd8dd8455f67320e192e104536e6ab06a.pdf
3635,https://www.unilever.com/,CIS,https://www.unilever.com/Images/annual-review-1996_tcm244-497601_1_en.pdf
3636,https://www.unilever.com/,CIS,https://www.unilever.com/files/origin/0d672a346130eb1a6f9a8abcd505c833f4591782.xlsx/0d672a346130eb1a6f9a8abcd505c833f4591782.xlsx
3637,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2021.pdf
3638,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2020.pdf
3639,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2019.pdf
3640,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_CDP-Climate-Change-Questionnaire_2022.pdf
3641,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2021.pdf
3642,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2020.pdf
3643,https://www.apple.com/,CDP,https://www.apple.com/lae/environment/
3644,https://www.apple.com/,CDP,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2022.pdf
3645,https://www.apple.com/,CDP,https://www.apple.com/certificateauthority/Software_Update_CPS/
3646,https://www.apple.com/,CDP,https://www.apple.com/certificateauthority/pdf/Apple_AAI_CPS_v6.1.pdf
3647,https://www.apple.com/,CIS,https://www.apple.com/education/higher-education/app-development/
3648,https://www.apple.com/,CIS,https://www.apple.com/ae/education/higher-education/app-development/
3649,https://www.apple.com/,CIS,https://www.apple.com/environment/pdf/Apple_Regulated_Substances_Specification_Sept2018.pdf
3650,https://www.apple.com/,CIS,https://www.apple.com/environment/pdf/Apple_Regulated_Substances_Specification_March2021.pdf
3651,https://hbr.org/,CDP,https://hbr.org/2010/10/the-most-powerful-green-ngo
3652,https://hbr.org/,CDP,https://hbr.org/sponsored/2022/09/with-first-party-data-marketers-are-finally-in-the-drivers-seat
3653,https://hbr.org/,CDP,https://hbr.org/2011/01/is-water-the-next-carbon
3654,https://hbr.org/,CDP,https://hbr.org/2021/04/shareholders-are-pressing-for-climate-risk-disclosures-thats-good-for-everyone
3655,https://hbr.org/,CDP,https://hbr.org/2021/06/to-protect-consumer-data-dont-do-everything-on-the-cloud
3656,https://hbr.org/,CDP,https://hbr.org/2015/11/how-marketers-can-personalize-at-scale
3657,https://hbr.org/,CDP,https://hbr.org/2022/11/a-guide-to-achieving-net-zero-emissions
3658,https://hbr.org/,CDP,https://hbr.org/2022/11/from-droughts-to-floods-water-risk-is-an-urgent-business-issue
3659,https://hbr.org/,CDP,https://hbr.org/2022/01/designing-your-companys-sustainability-report
3660,https://hbr.org/,CDP,https://hbr.org/2020/03/a-more-sustainable-supply-chain
3661,https://hbr.org/,CIS,https://store.hbr.org/product/adidas-russia-cis-and-the-russian-crisis-retrench-or-double-down-a/IMD820
3662,https://hbr.org/,CIS,https://hbr.org/2019/03/the-former-ceo-of-dhl-express-on-leading-the-company-through-an-existential-crisis
3663,https://hbr.org/,CIS,https://hbr.org/podcast/2019/05/theres-more-to-gender-than-man-and-woman
3664,https://hbr.org/,CIS,https://hbr.org/2021/06/stop-saying-diverse-when-you-mean-something-else
3665,https://hbr.org/,CIS,https://hbr.org/topic/subject/automation
3666,https://hbr.org/,CIS,https://hbr.org/2012/04/the-one-thing-ceos-need-to-lea
3667,https://hbr.org/,CIS,https://hbr.org/2021/10/coming-out-as-trans-at-work
3668,https://hbr.org/,CIS,https://hbr.org/2016/06/rethinking-what-masculinity-means-at-the-office
3669,https://hbr.org/,CIS,https://hbr.org/2011/12/get-ready-for-your-next-assignment
3670,https://hbr.org/,CIS,https://hbr.org/2019/04/dont-acquire-a-company-until-you-evaluate-its-data-security
3671,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/asset-library/documents/creating-shared-value/environment/programme-response-water-2016.pdf
3672,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2021-03/cdp-nestle-answers-forests-2020.pdf
3673,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2022-03/cdp-nestle-answers-climate-change-2021.pdf
3674,https://www.nestle.com/,CDP,https://www.nestle.com/media/news/nestle-recognized-leading-efforts-against-climate-change-cdp
3675,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/asset-library/documents/creating-shared-value/cdp-nestle-climate-change-2018.pdf
3676,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2020-01/nestle-answers-cdp-climate-2019.pdf
3677,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2022-03/cdp-nestle-answers-water-security-2021.pdf
3678,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2022-03/cdp-nestle-answers-forests-2021.pdf
3679,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2021-03/cdp-nestle-answers-water-security-2020.pdf
3680,https://www.nestle.com/,CDP,https://www.nestle.com/sites/default/files/2021-03/cdp-nestle-answers-climate-change-2020.pdf
3681,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/investors/2013%20events/lf_bernstein%20presentation%20oct%202013.v300913-3.pdf
3682,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/r_and_d/publications/infants-and-children-differ-in-usage-of-some-wic-provided-foods.pdf
3683,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/creating%20shared%20value/agriculture/nestle%27s%20milk%20district%20model.pdf
3684,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/r_and_d/publications/food-consumption-patterns-of-infants-and-toddlers.pdf
3685,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/r_and_d/publications/fits-2016-study-design-and-methods.pdf
3686,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/corporate_social_responsibility/russia_2011_en.pdf
3687,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/financial_statements/2004-financial-statements-en.pdf
3688,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/financial_statements/2005-financial-statements-en.pdf
3689,https://www.nestle.com/,CIS,https://www.nestle.com/sites/default/files/asset-library/documents/library/documents/financial_statements/2006-financial-statements-en.pdf
3690,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/how-nonprofit-cdp-holds-companies-accountable-sustainability-goals-2022-4
3691,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/r-italy-state-lender-cdp-may-take-over-autostrade-sources-2018-8
3692,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/apple-report-identifies-risks-business-opportunities-climate-change-2019-1
3693,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/mparticle-raises-150-million-in-series-e-funding-2021-10
3694,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/salesforce-david-schmaier-chief-product-officer-cdp-industries-digital-2021-5
3695,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/philip-morris-thinks-climate-change-is-good-for-tobacco-2019-1
3696,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/big-oil-claims-its-doing-its-part-on-climate-change-its-not-even-close-2018-11
3697,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/large-american-companies-climate-carbon-emission-savings-2017-6
3698,https://www.businessinsider.com/,CDP,https://www.businessinsider.com/climate-change-some-of-americas-biggest-companies-using-it-to-profit-2019-1
